2040,河南财政金融学院,河南,503,497,15878,17773,6,,
2498,宜宾学院,四川,498,497 ,17446,17773,6,,
1929,潍坊学院,山东,505,496 ,15268,18077,10,,
2022,商丘师范学院,河南,511,496 ,13658,18077,22,,
2748,兰州文理学院,甘肃,499,496 ,17137,18077,8,,
6010,山西大同大学,山西,531,496 ,8652,18077,330,,
,广东石油化工学院,广东,507,496 ,14734,18077,11,,
1547,南京特殊教育师范学院,江苏,529,495 ,9100,18383,44,,
2134,武汉商学院,湖北,511,495,13658,18383,12,,
2201,湖南科技学院,湖南,499,495 ,17137,18383,9,,
2211,湖南城市学院,湖南,498,495 ,17446,18383,6,,
2430,海南热带海洋学院,海南,528,495 ,9336,18383,36,,
1137,沧州师范学院,河北,507,494 ,14734,18689,8,,
1196,张家口学院,河北,506,494 ,15004,18689,10,,
1393,哈尔滨学院,黑龙江,512,494 ,13413,18689,11,,
1402,齐齐哈尔医学院,黑龙江,504,494 ,15576,18689,8,,
2030,平顶山学院,河南,497,494 ,17773,18689,3,,
2196,湘南学院,湖南,495,494 ,18383,18689,2,,
2216,湖南女子学院,湖南,495,494 ,18383,18689,2,,
1920,泰山学院,山东,496,493 ,18077,18976,10,,
1921,济宁学院,山东,500,493 ,16811,18976,5,,
2121,湖北理工学院,湖北,505,493 ,15268,18976,11,,
2691,商洛学院,陕西,499,493 ,17137,18976,4,,
1834,宜春学院,江西,498,492 ,17446,19276,14,,
1916,德州学院,山东,502,492 ,16193,19276,5,,
2198,邵阳学院,湖南,496,492 ,18077,19276,5,,
2690,榆林学院,陕西,515,492 ,12587,19276,5,,
1130,河北民族师范学院,河北,499,491 ,17137,19583,6,,
1917,滨州学院,山东,496,491 ,18077,19583,5,,
2020,南阳师范学院,河南,508,491 ,14445,19583,19,,
2437,琼台师范学院,海南,500,491 ,16811,19583,8,,
1219,呼和浩特民族学院,内蒙古,490,490 ,19924,19924,2,,
1358,吉林警察学院,吉林,512,490 ,13413,19924,14,,
1786,三明学院,福建,496,490 ,18077,19924,15,,
1793,莆田学院,福建,506,490 ,15004,19924,29,,
1846,新余学院,江西,495,490 ,18383,19924,4,,
2132,荆楚理工学院,湖北,501,490 ,16495,19924,24,,
6011,晋中学院,山西,533,490 ,8242,19924,903,,
1294,辽宁科技学院,辽宁,514,489 ,12837,20255,12,,
2017,周口师范学院,河南,502,489 ,16193,20255,13,,
2199,怀化学院,湖南,495,489 ,18383,20255,4,,
3063,吉林外国语大学,吉林,514,489 ,12837,20255,63,,
1780,武夷学院,福建,502,488 ,16193,20583,26,,
1787,龙岩学院,福建,499,488 ,17137,20583,12,,
1922,菏泽学院,山东,492,488 ,19276,20583,4,,
2019,许昌学院,河南,494,488 ,18689,20583,22,,
2381,广西医科大学（中外）,广西,504,488,15576,20583,5,,
1217,集宁师范学院,内蒙古,491,487 ,19583,20909,5,,
1394,大庆师范学院,黑龙江,515,487 ,12587,20909,14,,
2031,郑州工程技术学院,河南,491,487,19583,20909,5,,
2501,乐山师范学院,四川,507,487 ,14734,20909,5,,
2747,甘肃民族师范学院,甘肃,487,487 ,20909,20909,2,1,
2034,新乡学院,河南,497,486 ,17773,21198,18,,
2683,渭南师范学院（中外）,陕西,486,486 ,21198,21198,1,,
1136,邢台学院,河北,493,485 ,18976,21482,5,,
1428,黑河学院,黑龙江,507,485 ,14734,21482,9,,
2499,四川文理学院,四川,499,484 ,17137,21779,5,,
1781,宁德师范学院,福建,497,483 ,17773,22087,15,,
2692,安康学院,陕西,489,483 ,20255,22087,8,,
6007,长治医学院,山西,502,483 ,16193,22087,88,,
6018,太原学院,山西,503,483 ,15878,22087,303,,
2113,汉江师范学院,湖北,502,481,16193,22793,10,,
2396,广西科技师范学院,广西,490,481 ,19924,22793,6,,
1841,萍乡学院,江西,483,480 ,22087,23122,4,,
2405,贺州学院,广西,499,480 ,17137,23122,3,,
6013,运城学院,山西,513,480 ,13121,23122,617,,
6014,忻州师范学院,山西,514,480 ,12837,23122,878,,
2507,攀枝花学院,四川,485,479 ,21482,23438,3,,
2617,红河学院,云南,499,479 ,17137,23438,12,,
6902,太原科技大学(晋城校区),山西,502,479 ,16193,23438,158,,
2742,河西学院,甘肃,491,478 ,19583,23761,9,,
2615,普洱学院,云南,486,477 ,21198,24068,5,,
6012,长治学院,山西,505,477 ,15268,24068,955,,
,安顺学院,贵州,481,477 ,22793,24068,9,,
1215,呼伦贝尔学院,内蒙古,487,476 ,20909,24416,8,,
1218,河套学院,内蒙古,493,476 ,18976,24416,10,,
1403,黑龙江工业学院,黑龙江,502,476 ,16193,24416,15,,
2029,黄淮学院（中外）,河南,501,476 ,16495,24416,10,,
2387,广西民族师范学院,广西,495,476 ,18383,24416,5,,
2388,河池学院,广西,488,476 ,20583,24416,5,,
2394,梧州学院,广西,488,476 ,20583,24416,7,,
2562,兴义民族师范学院,贵州,478,476 ,23761,24416,2,,
2564,贵州工程应用技术学院,贵州,489,476 ,20255,24416,5,,
2613,昭通学院,云南,492,476,19276,24416,3,,
2624,文山学院,云南,488,476 ,20583,24416,3,,
6017,吕梁学院,山西,515,476 ,12587,24416,678,,
6081,山西能源学院,山西,511,476 ,13658,24416,203,,
6020,山西警察学院,山西,530,475,8859,24741,65,,
6041,山西大学商务学院,山西,525,475,10020,24741,100,,
,陇东学院,甘肃,496,475 ,18077,24741,6,,
6908,山西财经大学（中德学院）,山西,515,474 ,12587,25042,140,,
6079,山西工程技术学院,山西,501,473 ,16495,25353,312,,
6050,山西工商学院,山西,492,472 ,19276,25661,100,,
6028,山西应用科技学院,山西,494,471,18689,25980,60,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
